coarse_b_1_k_0,0.000232224091903417,100,0.0012091331657770876,0.0004710176864518486,0.0048751777040761946,0.0007710738104647471
coarse_b_1_k_0,3.2504572475051278e-06,1000,0.0014336593537731535,0.0004673232209017994,0.016753005006790167,0.0023403135311132303
coarse_b_1_k_0,9.854904180786953e-08,10000,0.0015028946375219565,0.00046680199197803013,0.45739389746789977,0.03862242787382973
coarse_b_1_k_1,0.00011442365000774778,100,0.0010206071758460944,0.00026810754694298457,0.0056712135234667505,0.00045619150279930533
coarse_b_1_k_1,5.920661119262622e-06,1000,0.0009712019670911898,0.0002620302129630461,0.027546903561861735,0.0015637946745776848
coarse_b_1_k_1,4.057761328162841e-07,10000,0.0009729779634057856,0.0002587608267679778,0.17146934349036083,0.011360174549560205
coarse_b_1_k_2,6.277266428275405e-05,100,0.0006443956779301763,0.00012722224403542286,0.005107271629689714,0.00048310778527388176
coarse_b_1_k_2,2.950244347150907e-06,1000,0.0005568443049062122,0.00011206201078455601,0.010700714165672642,0.0010373334016289036
coarse_b_1_k_2,2.066930291261035e-07,10000,0.0005558061546904192,0.00010392706693237266,0.125635647108571,0.008144830747297153
coarse_b_2_k_0,8.98633374186413e-05,100,0.00021075404321296842,3.154156002545746e-05,0.005198073963217809,0.00031961829951100717
coarse_b_2_k_0,9.258761688003805e-07,1000,0.00011356847785770618,2.3768847621331424e-05,0.004165558836830244,0.0003278578800269132
coarse_b_2_k_0,4.262718998540354e-08,10000,0.00011075238720503755,2.3333084508178235e-05,0.01887271749720773,0.0009484233023165219
coarse_b_2_k_1,4.597671738140744e-05,100,0.00018348118808126507,2.305058380992419e-05,0.004991860157993966,0.00025814555554627146
coarse_b_2_k_1,3.6618020263067453e-07,1000,4.9444617454874606e-05,8.07767654350685e-06,0.004090442169348063,0.00016346476124991965
coarse_b_2_k_1,1.5711602797635416e-08,10000,4.9996398554852384e-05,7.587437498729364e-06,0.008890153724006367,0.0003835130064579824
circle_splitted_b_1_k_0,0.00012006658550050219,100,0.0009811312854310916,0.0002778056632143615,0.013301694194439804,0.0009291882948531944
circle_splitted_b_1_k_0,5.599988509357538e-06,1000,0.0008735504708169972,0.0002737184868530273,0.03433605190966275,0.0038474022741587293
circle_splitted_b_1_k_0,1.544982566764021e-07,10000,0.0008734909656021583,0.0002721501797719662,0.2510382768516972,0.025042709080097807
circle_splitted_b_1_k_1,7.964664771184511e-05,100,0.0008003953651212758,0.0001692667152013337,0.026439266971228073,0.0005661765478783484
circle_splitted_b_1_k_1,3.267390419781577e-06,1000,0.0006996288380759774,0.000160827339191841,0.02609635523981635,0.0017402288480360168
circle_splitted_b_1_k_1,2.2612830330211393e-07,10000,0.0005430992878626972,0.00015688366269775853,0.16409484291558474,0.012606510378213646
circle_splitted_b_1_k_2,2.9028278053357236e-05,100,0.00046408698023922557,8.00233010211314e-05,0.06703701893346863,0.0005261503702949174
circle_splitted_b_1_k_2,1.760624074958149e-06,1000,0.0003953837842588931,6.572234781600369e-05,0.051023423057178705,0.0020859435776851222
circle_splitted_b_1_k_2,1.0001417909941279e-07,10000,0.00035919586350480204,5.570202926693821e-05,0.10055041722007707,0.007935697574630201
circle_splitted_b_2_k_0,6.807473234261213e-05,100,0.0001915510155706679,2.854201804807471e-05,0.02183331905275218,0.0004130806193509822
circle_splitted_b_2_k_0,9.91991184045032e-07,1000,6.890077332868949e-05,1.7202797513770734e-05,0.009970831663798113,0.0003970725596658491
circle_splitted_b_2_k_0,3.7036340131531436e-08,10000,6.592349975911849e-05,1.6255493686656635e-05,0.027368470987260474,0.0016564218754113488
circle_splitted_b_2_k_1,3.5386803001856215e-05,100,0.00023289410423479873,2.787918128814626e-05,0.07528521208707814,0.00047789963482372907
circle_splitted_b_2_k_1,3.173020596526207e-07,1000,2.9043167847214724e-05,6.2094287307493345e-06,0.04786405568314653,0.0002758307624600066
circle_splitted_b_2_k_1,1.412558496970786e-08,10000,2.3055841701390134e-05,4.703705108546047e-06,0.021655865732422702,0.00037981598179198434
