coarse_b_1_k_0,2.5058034275534582e-05,100,0.0018820345747019296,0.000577269329471496,0.002279752102222088,0.0004040373933691489
coarse_b_1_k_0,4.075570464279255e-14,280,0.0018820098987077927,0.0005772692254317922,0.0022796017561257376,0.0004040369429876033
coarse_b_1_k_0,4.075570464279255e-14,280,0.0018820098987077927,0.0005772692254317922,0.0022796017561257376,0.0004040369429876033
coarse_b_1_k_1,0.00021292798167963406,100,0.0011779683438618571,0.0003678799363470366,0.004021165337761756,0.00024112004417900732
coarse_b_1_k_1,4.449300879772542e-06,1000,0.0012069138744233987,0.00036552135791575704,0.0052264663175898285,0.00024135136994095087
coarse_b_1_k_1,7.358790079769163e-14,5085,0.001207840533247656,0.00036550534080266367,0.005225841291456534,0.0002413374443461357
coarse_b_1_k_2,0.00016929984883234345,100,0.0008422976844844055,0.00020622996880513423,0.001020301843543625,0.00013465218203346913
coarse_b_1_k_2,5.2939659968969905e-06,1000,0.0009267029316483155,0.0001950158313640258,0.0009267029316483155,0.0001329056026096182
coarse_b_1_k_2,2.4226962997425146e-07,10000,0.0009361415988845545,0.0001926724353448735,0.0009361415988845545,0.00013271361577949018
coarse_b_2_k_0,0.0002199820732565203,100,0.0002886167279451124,3.8849462395408726e-05,0.0002886167279451124,3.051886434084464e-05
coarse_b_2_k_0,2.422351657776021e-09,1000,0.00014894478789623244,3.295798974859004e-05,0.00021428155786396008,2.9840176676517843e-05
coarse_b_2_k_0,4.4822980112452586e-15,2050,0.0001489445479549989,3.2957989739092166e-05,0.00021428155714908748,2.9840176627445328e-05
coarse_b_2_k_1,0.00017622423212434972,100,0.00028083083463603664,4.536052826746691e-05,0.0017457951625362567,1.8481090595625618e-05
coarse_b_2_k_1,1.440500102635416e-06,1000,5.6026269027231734e-05,1.1648280771326879e-05,0.0006019541802566586,1.0118673241572834e-05
coarse_b_2_k_1,1.9210918613496212e-08,10000,5.438811037117297e-05,1.1107169626646119e-05,0.0004411285978770385,9.908982709160927e-06
circle_splitted_b_1_k_0,0.0002392968742511752,100,0.0013659386821978647,0.00046861803657414775,0.0019662927805591535,0.0003733987859760727
circle_splitted_b_1_k_0,4.8657305917156513e-08,1000,0.0011855118514800533,0.00046833545891080054,0.001988733906264528,0.00037340207895273937
circle_splitted_b_1_k_0,8.768440051123229e-14,3396,0.001185474910444878,0.00046832867811365464,0.0019887094215282897,0.00037339686989419234
circle_splitted_b_1_k_1,0.0002789059862693568,100,0.0010384270541152762,0.00030196772991472506,0.0012236072934265207,0.0002277738613177741
circle_splitted_b_1_k_1,7.267346433325999e-06,1000,0.0010270669849753444,0.0002923975989205046,0.0013319495870001141,0.00022820442183630251
circle_splitted_b_1_k_1,1.9197120315480837e-09,10000,0.0010269349072582479,0.0002921244249864158,0.0013412629626379236,0.00022815878525259475
circle_splitted_b_1_k_2,0.00012672234356678324,100,0.0006502838634487862,0.00017213791537808276,0.0007386702106048082,0.0001239282067375673
circle_splitted_b_1_k_2,4.3748942652414434e-06,1000,0.0007078281859740354,0.0001600565502379199,0.000747200496907019,0.00012162443536068437
circle_splitted_b_1_k_2,3.216733112496923e-07,10000,0.0007001957219407995,0.0001554340929872164,0.0007538350032867402,0.00012190633546662526
circle_splitted_b_2_k_0,0.00020070690080425764,100,0.00014346821240696084,3.296313223297406e-05,0.00020452697735107161,2.7183409639091627e-05
circle_splitted_b_2_k_0,1.6378857585345945e-06,1000,0.00010403010557807901,2.6269431532657893e-05,0.00018430064744368035,2.6473478519453458e-05
circle_splitted_b_2_k_0,3.1784914367564305e-08,10000,0.00010462187995441408,2.602022473889377e-05,0.00018404644981406815,2.6473055815347568e-05
circle_splitted_b_2_k_1,0.0001597164649445873,100,0.0002831324904954968,5.278666726452526e-05,0.0002948839057311803,1.8717449846249773e-05
circle_splitted_b_2_k_1,1.4481743105266137e-06,1000,4.637553119521409e-05,9.997991634728832e-06,9.717010391276787e-05,8.73859058671216e-06
circle_splitted_b_2_k_1,3.880694858541029e-08,10000,4.1017801050466374e-05,8.525302196611744e-06,9.703642644622729e-05,8.575609972686967e-06
